LEVEL	F_A	F_B	F_C	F_D	F_E	F_F
A0A8W4FHN1	-0.8351252158852742	-0.2966197384783293	0.5954734486742069	0.3142557971533913	2.195782774588096	-4.4504194116920255
A0A286ZWY1	-0.3593365161943343	0.2235436785573048	1.6749083696956943	1.2145203110893474	-0.075709203279902	-1.9908573417398985
A0A286ZVS8	0.0303355112434291	0.0966377464251113	0.1961332187752922	0.759431632168701	0.0013149124824651	-0.3732567851465619
A0A286ZRC8	0.2637934678894845	-1.4119987603728017	-0.4169085243577824	-0.3832419896802083	1.5824736325345643	-0.5106252828791153
A0A287AN02	0.8247958179720403	2.4386642286789515	1.5091035286138192	-0.0940253867688309	0.5540614545677568	0.4253807287070184
S5Y9V4	2.563144019904932	1.5149096517284009	1.0242688433502043	1.5961086027919829	0.005351311961959	-0.699614993039699
A0A287AV43	-0.2377289242916308	0.6684855807596976	-0.2121687063983479	-2.78689776783974	-1.5781918175630938	0.4356783064980841
A0A287BCZ0	-1.8044645051671733	-1.265015905737367	-3.251923421348931	-1.6075450459593026	0.848969009512214	-1.1615931259135444
A0A287A0Z7	-1.7392821237973828	0.1805665220941116	-1.0467840320268376	-0.8648899151124674	-0.6319782526059955	-2.021393439245527
A0A5G2QHU0	-1.213063239114683	1.1176065768039791	0.7236951417706938	-0.1419257604319895	0.4958044988606626	0.8154080460254621
A0A287AA07	-0.4249469170388071	-0.6719118385329216	-0.1195256326011585	0.0607145329655439	0.5608223666066763	-0.5487170339877879
A0A286ZZM4	0.4670875930602845	-0.4478430375937732	-0.0029313692325439	-0.2946184717528045	0.7010401211074038	0.4616432672291446
F1RH60	-0.211868807481574	-0.02186745976617	0.6796886822056112	1.27655020507386	0.9666097466488052	-0.0713724125096682
A0A286ZX63	1.2399920796132162			0.2100719726350667	-1.3155408579426904	
A0A287A8Q1	-0.9432501823185933	-0.2237838313537027	-1.249404357974807	-0.0423226462476236	0.4752484737681043	-0.4914437309838729
A0A5G2RGF5	0.2063354205047096	1.4313283817237552	0.0527932536451661	-0.0276198174056525	0.0255823492825075	1.592829184370386
K7GMT0	-0.7492243860727488	0.2355051098992432	0.1311343843012432	2.342722589036174	-0.3820134009149946	-0.7415254899646747
A0A5G2QG47	-2.633755646420074	-0.5956264635333341	-0.2097018432935019	0.1702610730822673	0.8816170594073152	-1.5860016955282443
A0A5G2QB74	1.3723586971883208	2.9810479724117545	1.4213175774959457	0.007810320368014	1.6017411147666634	0.7019586322765702
F1S7L8	-0.2872236215865265	2.0576512941547707	-0.2886362103134547	-1.7065921010570295	0.3354512744566574	0.4857704822242701
F1SUD5	0.5878386928307267	-0.3219488387971746	0.2264076837478157	-0.6935841060760317	0.1297576269171174	-0.3945733852304456
A0A5G2R9I6	-0.6478996258346351	-0.7111839220101791	-1.016982001089524	0.0490776104295505	-0.1536993830732025	0.5280056930311435
B5APU6	0.6928951076307699	0.689910955693991	0.3097272703333595	0.8207959001340404	-2.663122087502932	-0.2141702347824411
A0A287AHC5	-1.7478501750405508	-1.2181622027039205	-0.6264551551160877	0.3550152212024724	0.7438468573380866	0.0919420697756954
A0A5G2QDK2	0.08136218049377	1.5288568447646511	0.7168171464141259	1.1073028368372044	1.2377622309729737	0.5627148982214886
A0A5G2R8G1	0.1472462554271963	-0.821754651832916	0.0471573053671173	0.256016350477698	-0.1333247712371463	-0.8891117595864891
A0A287BKT3	-0.3832816095264945	0.3044349057175909	1.275931817136938	0.1049609681142806	1.1307478953475587	0.6738201202333157
F1SAX5	-0.4087776827050678			-0.4934868135110665	-0.0072416434025536	
P79273	-0.5388409575865413	-0.1604643814585518	-0.2706356742968589	-0.5155755604067069	1.2418669338153523	1.952360216449475
A0A287A2M4	1.5226669278397236	0.7492575115635768	-0.4819409441704783	-1.825968368551553	0.9029211337463632	2.252233887057802
A0A5G2QPJ7	0.0138063412127484	-0.035653522185237	0.1281104110058012	-0.426115171207297	0.4212526003774008	0.8420055198172487
Q28942	-1.0116600113884855			0.7640995851976861	-0.7913102137231759	
Q29116-2	-0.2166358897687691	-0.4385919412050008	-0.6233184528942078	4.491804232659378	-6.021801543446595	-2.165816075922514
A0A8W4FFR4	-0.5222646724984275	-0.6370695914639433	0.5616389661689385	-0.0928136515993529	-1.3511914862452408	-0.9889675631309296
P61013	1.4458130610096225	0.5120557913093123	0.8652063197338775	1.2177630456202198	-0.6644365148763058	2.8111934413476587
A0A287AP95	1.498035474292092	-1.0010280258248698	-0.0903239122478172	0.21409930995309	-3.360434103369623	0.2003392998698265
A0A287AQJ7	-0.4045698565286987	0.3528732513614667	-0.7394825948347324	-0.9587425006557844	-0.0416411083827553	0.0749213876881872
A0A286ZKV6		-0.3228715097393322	-0.3398296014206834			-0.6261362633095222
A0A5G2QK32	0.7825033782991789	-0.3167421827772613	0.0284287625094642	1.9345715077733188	-1.961728482729468	-0.266809009814945
A0A480QBL1	-0.0338458561046032			0.4330463078640112	-0.5709611530297737	
A0A5G2R1S8	-1.1184279391719427	-0.7779221835042491	0.8323030324732357	0.7367947907936351	-0.2776073613455611	-2.152443920176855
A0A5G2QD80	1.9387692008522373	0.451143171298128	0.2997903900980929	0.1124935467759056	0.3090085627312602	-0.0867253388742569
A0A287BIH4		0.7302401124720654	-0.106502691230964			-1.4848265601223627
A0A5G2QAT5	-0.8318826398510982	-0.0124488579224715	-0.502449697592344	2.6684326378405547	-7.2900759060416815	-0.8238978456712696
A0A287AXH2	0.2073200443029834	-0.4104060841425315	0.0148128378543698	-1.7769741755629884	1.0445017818638354	-0.3092236803678281
A0A5G2QPD2	0.1638345479669879	-0.792470958624044	-0.2674767077479331	-0.5921140077143642	0.0031711349952242	1.8902004453015044
A0A286ZIJ1	0.6209395899901636	-0.6490097178289805	-0.3666552818327123	-0.5328165120157106	-0.0505402382857652	-1.8146626865955453
A0A5G2RIC0	0.4934916993427462	0.2991615663738043	1.4445658691041594	0.4230168654570431	0.5692291984688553	0.6503584544835688
B6E241	2.702290442683228	3.713614436373285	0.7238734155530506	-1.2985668808983732	0.8173987400776285	1.4483911437788803
A0A5G2QHD4	-0.2277907065406857	-0.1934883982817946	-0.3890789664360182	0.0267732263827316	1.0242464046229838	0.9403150394517216
Q95281	-0.4770169662518757	1.0359915637571733	0.4556867019065733	0.367732265175073	-0.7177128508423701	1.0885425054449114
A0A287A0Z5	-0.9879505505474896	0.5169184978013871	-0.7075255154470805	0.2257016820926435	-1.0171173903674566	-0.3848294220982703
A0A286ZJ28	-0.464398581767765			1.4828567800811054	-0.3615893705830056	
A0A286ZND5	1.159290764685663	2.443163545415379	2.326421707675052	-1.10267563349625	1.6263711753164891	0.5913581738613759
A0A480WWD6	0.1673430215973391	0.5896108836523346	0.9147519281739648	0.1647384761930915	0.2674081290320901	-0.7701515456094086
A0A5G2QL81	0.1997873990343463	-0.2929191368349561	0.9403022256030288	-0.2022883047348405	0.1029843454735281	-1.032935588902257
Q8SQ23	-0.4783973885531208	1.4546188410643772	0.8660320927232551	-0.150716646676586	0.3341916278680893	0.9243554604012632
P33198	-3.0806449732745462	-4.94325912713892	-4.910339494954202	-2.8795674306537573	-0.0682159752634728	-0.4355399067807655
F1RS13	0.3581945503757888			0.2380518536438735	-0.7490937963213707	
F1RMJ9	-0.7397466914175342	-0.6548954271545684	-0.4232767601798303	-0.3596114539324592	0.0995996489670351	0.0216634901774149
A1XQU1	0.1372098174648289	1.1303967418166183	0.5331478422616078	-2.1395438787243206	0.3011621420144742	0.0947985564344114
A0A286ZZ97	-0.0648587016570736	0.1006255819701126	0.3113112623618294	0.4171611846746408	0.2722790646931456	1.7078738426068103
F1SGD2	-0.3848900981982316	-0.5888982951366741	-1.2936275592764106	0.7382012464908786	0.5347979105184002	-0.1833129040617591
I3L816	-0.4019204009064709	-1.4409297911424854	-1.5514280478536984	-0.2046916144090458	0.600949013062055	-0.9648186849632427
A0A287A9H4	-2.253804006748434			0.5160068451823109	2.248233200523363	
P00571	-4.341001859528271	-4.756802017157257	-2.5381404246454955	-4.661675754032831	-0.4289567146570738	-2.686321216630714
A0A287AGL2	0.0466440987668898	-0.4321636586276407	-1.7099647997747716	-0.928445781742021	-0.3420940490175491	-0.7969384103952397
A0A287B0I3	-0.7560018181513772	-1.255262795933775	0.8305654873857509	-2.3852553550420508	-0.2220443923490315	0.6214748334873182
F1SNF3	0.2412560426071269	-0.5793776023671453	-1.1915182515012164	0.1555428362172047	0.9802512367273384	-0.838545672985814
F1S3B0	-0.9033682831727412	-0.1878891902572179	0.7735847333468038	-0.0596388053143992	0.5033207870335055	0.1918358261221953
F1RG75		0.5143889174771338	0.3261194522664097			0.7091607825753211
A0A287A6R2	-0.1865317698380433	0.1810019968552882	0.4842406236438197	-2.218900534244667	0.0438871209418441	-0.3653051407023042
F1RUP2	-0.0049240038790509	0.3466232974512923	1.4766834225021992	0.5191300467713589	1.116205975970666	0.1971797764490462
A0A480KU49	0.1665449650021689	-0.2654642179990765	0.227107855602272	-0.3589381891132165	-1.5007589281864018	-0.4228457418630577
A0A287AV56	-0.4992319953488506	-0.5300596979021925	-0.3405348499584527	0.7390393916228531	0.2730947092183627	0.6022809160129526
A0A287A274	0.6836604329430379			-1.2428999211960337	1.4578191434875856	
F1S2G1	0.9707768564276918	1.39969092261135	0.9896860002325686	0.1116831959690648	1.3835735508385971	0.6151349626686934
A0A5G2R318	-4.591632611065209	-0.8289763088896513	-1.949344221850376	-3.000819557819031	-1.5423585985649797	-0.236723268632708
A0A287ACV7	3.027860517447432	3.7757184047385897	5.866882843996587	3.157807537255453	0.9772619513532584	1.9532178263904656
A0A8W4FDE9	-0.0770454698153531	0.1625161127553551	0.9016435451342196	-1.090633698605029	0.3762191474057049	0.2437505743764404
F1SPG0	-0.0657969292008571	-0.7893277173403803	-0.9138416991299868	0.4243188682980691	0.9626663231849504	-0.9224498409895824
A0A5G2R599	0.5953007335417135	0.0664380405383075	0.7319495920493586	1.0630448635719965	-0.2248759884801963	1.2404307073550909
F1S788	-0.1425212296908216	-0.1411900562711615	3.338979020554347	0.2544669617790556	-3.1454327961085555	0.1636552011705845
I3L995	-0.3899059248173356	0.5549543672634096	0.1165559087300638	0.5684125275050427	0.3612238203565877	-0.7167831054958822
A0A0A0MY60	0.1917444254191526	-1.0991145993776517	-0.9610124004101516	1.004353993954704	-1.561214235047179	-0.3556844180071494
A0A5G2QAE1	-0.2334073190226891			0.1759339903224998	0.5861624649832522	
A0A5G2Q9R4	-1.5681319620333338	-1.3588969343767745	-0.2615085302470006	1.4962188275246204	0.0294690737361028	-1.3778863864645523
A0A287A1F6		-0.5229889244801307	-0.1535747322449745			-0.0519440456746204
I3LUR5	1.6056831235546487	0.2394965474910896	1.5841815417629168	-0.3948604395885129	-0.2194705749922339	1.0151868441645977
A0A5G2RAV7	0.638193271592872	0.5723168964838822	1.481315188990935	0.0236296173619497	1.4574868946909936	0.1187774974498516
A0A287A603	1.2705119873922237	-0.2355265713656884	0.5295687306640394	-1.3676505192131885	-1.1368242338209291	0.8575557221387442
A0A075B7I9	-0.6206537248897124			1.6084810985705793	0.2859325586249326	
A0A075B7I5	-0.1286332883502743	-0.6612949549799322	-0.8158681973267018	0.1540064675155748	-1.33894841629216	1.228003972930844
A0A287A6Q5	-1.3351353012019551			0.760964245016323	-0.1265922560761407	
A0A286ZKD3		-1.0553522088519622	0.2853590928183651			0.0874781747280609
A0A286ZN59	0.7783690772719477	0.457482516379648	0.2103159471957441	-0.5694410696674116	1.523717297735639	-0.8339282043018027
A0A287BRV0	-0.6986283285731004	1.213320218504777	0.4517076163581368	-1.1694755397740306	0.2964494789101233	0.7258960566558574
A0A287B2T9	-0.2020649200077637	1.7686019410314042	1.809178566892221	0.2348907966124925	0.7741777153394103	0.6186796291782481
A0A5G2QZE6	0.3887844504682026	2.854675810013936	2.605086078521943	0.5193863642882831	1.2846251552708328	0.0023394596820398
A0A287BKR6	-0.4821745289774889	-0.7476407164678627	0.4656849162683891	-1.6261973649328587	-0.6744897501961168	-1.7190435971037004
Q9MYP4	1.0937529208335193	0.7206106432430406	0.8653750651643332	1.8430512838931428	-0.82301424732469	-0.6910511513690512
A0A286ZTD7	-0.2546893055325204	-0.0172421514927553	-0.7886058463473992	1.2253735494193971	-0.4544790719693964	0.1021811756189016
F1RZ82	1.7411733069984778	-0.8276439355796142	-0.4168178948055809	0.3339520143702202	-0.9321866803270158	0.1288553698374192
F1RNI5	0.2952323114446704	-0.5702389002746059	-0.7640790186490747	-0.8408828199627558	-0.0598810750027622	1.5343474432796589
A0A287A8V1	0.489064602060929	0.1389282878559828	0.6102551910188659	-0.0357177142847074	0.617266826501884	-0.0543014623496684
A0A287A271	-0.3926196926136316	2.5810111804446727	0.7466642540917838	0.0815961880943555	2.0583176526239404	-0.0160499376485428
A0A5G2QMX0	-4.079325690951339	-1.0384256939961067	-1.8029828147197	-3.462905438159125	-1.0876155000502945	0.4868987548328236
A0A287B642	-0.8194639225521632	-1.042994941514626	-0.5004263074699854	-0.0740837995699702	-0.6659681685020484	0.807318562167381
F1ST63	-0.7983592534588653	-2.592922921559352	-1.3380982060685271	-1.0931661079356705	-0.094415695330029	0.187251421470878
A0A287BGK1	0.0601057773815355			0.5854220616421159	-0.4336425342377563	
A0A286ZJ91	0.2007245320556042	2.6193556950710875	0.5003602733575762	0.994256434303596	-3.937628537152885	0.7741456987065014
A0A5G2QCF0	-0.8243970452797926	1.4238335864065916	0.577349546055036	1.3611065845095691	-0.0937211314640668	0.3265886823745933
A0A481C468	-0.2282294039110882	0.8305385664116541	-0.6553255400673385	-0.3122904737636752	0.3075562154828713	0.8020460571354066
A0A287AHZ3	-0.1940068897045883	1.462752119541304	-0.5377343013067089	0.6486307683194196	0.1501919560783911	-1.0388927919687962
A0A4X1TB62	0.4729442000430491	-0.756382098202335	0.6831185868610004	2.0752517032123405	0.1878256054147896	-0.4053282846497584
A0A5G2R828	-2.8311676156925736	1.0659817116029136	-1.3831822105543905	-0.5824582743078752	0.3171833525170795	0.0308898469371994
A0A5K1VGZ2	0.8288363219880226	-0.0836088492895386	-0.1440923282805945	1.2052999772141746	-0.7005727418594391	0.4433162812843483
A0A286ZU42	0.4246150131009344	1.401990114202187	-0.0707024920318896	-0.3163895299006756	-0.2092790179530693	0.7472122461021016
A0A286ZRZ7	-2.0153005067458825	1.0736501045340008	0.7709363030973422	-0.1104165638069467	0.2902073149881117	-0.4379115003524781
A0A5G2QJV9	0.3597397484437858	-0.009043805860068	1.832186024009604	1.3422916131840956	-1.288512231187818	-1.3490009709353112
P06867	0.8321479224623197	-0.4093456910115489	4.949002596405108	1.6864100509194373	-6.39768399356506	-0.0862433381718401
A0A287AYQ8	-0.0437224506087465	-0.4313682692975895	-0.0495571063398169	0.7045609876267538	-0.2732770163709715	0.338890070002161
A0A480Y2E3	-0.9464525206815716	0.6288615329480287	3.1990347923923994	-0.972107948865364	-4.316546635344555	-1.2018737369772028
F2Z4Z1	0.1041143807521305	2.133727536595313	0.0680283016188142	-2.6333015422883044	-0.8636255242217498	1.2364363892561372
F1RZX9	0.6681832580662574	-1.8119514652654969	0.4041273029812459	0.5211494814112937	2.442687794395339	-0.140269427143828
A0A286ZFW3	0.4954604015513106	1.2974728066328416	2.5924773993724526	3.862265781199164	-2.713061212306205	-0.9600352744178736
A0A5G2QG48	-0.9407713297691797	-0.2172394364231162	1.3128309930477462	-0.098924681785982	0.4731633058892184	0.6488802224581257
A0A287B6J4	0.4921381819116291	-1.0747836386184555	0.1643591892999972	2.163568813524952	-0.3521602089906913	-0.5258579701392502
F1RHA0	0.9102365390698732	-0.8603872949691383	2.839470180609728	-0.6424126131103718	1.580822741489746	2.08210483006311
A0A480K104	-0.0306363302724301	1.091412312805249	-0.1782298053496497	0.984940910189753	0.1731709977545063	0.3671614149813971
F1RIX8	0.9421217069690336	-0.5190171316262205	0.3758908407452849	1.2473158805045457	1.0202836817006762	1.133293580084244
A0A287A5T1	-1.4509380766712958	-0.311027540757219	-0.1175924153653481	-0.6626111165392886	-0.1876366132105481	0.6774716496677126
A0A286ZRU9	0.613655154709033	-1.1371417036445592	-2.4220830478257507	-3.2174260572952527	0.0841482908658731	-1.1771549192904525
A5GZW8	-0.0785392820227402	-2.781267310045952	-1.293584167354989	0.3383203605616255	1.2798662220620751	1.3147417272346122
I3LEF8	-1.2497722172338948	-0.6368273516844439	-0.345228363443524	-1.062723428032635	-0.3526300888045178	-0.3367873555417873
A0A286ZKZ5	1.491135527340721	0.2680889236980925	-0.3748575369108388	0.2925715270235748	-0.9229384945230372	0.1373545119303273
A0A287B4N8	-0.1705796794690685	0.2725841857406026	-1.1122358336883358	-2.196682194672937	0.9971119289849332	-1.174755009893676
F1RPQ3	-0.6840626412565064	0.4246456601268887	1.2445386116203512	-1.855431365046364	-0.4035531819787701	0.4722890761650444
A0A287A5V7	1.0585341384677502	2.5167247981234167	-0.3140275178796799	-0.1354874859846717	-0.8674416819738711	-0.7315318099706698
A0A286ZN56	0.2836582208173099	0.9934086985811776	0.6000734406974568	0.9039234808336264	-0.3108757942808172	0.6210131746991601
Q06AU6	0.8288479979851244	-0.9562923407673984	-1.5274109364412656	1.0964609340587956	-0.3386705823193568	-1.306467736250276
A0A287BSA8	0.1239790221456063	0.1927937350919222	-0.15933636827154	-0.4988536714852825	0.1437231369166867	-0.492548987046416
A0A5G2RAE0	-0.3403823286951783	0.3329774349064175	-0.7022880345299831	0.1821778240277843	0.5107993939852246	-0.9438413932087694
A0A287BN06	2.08311068588536	-1.5221893978495336	6.819839438679638	3.4174695261463848	-5.3022030597860805	-1.3537680852493446
F1SPD6	0.6294972195309372	0.0052208220571285	0.4097076282493508	0.6603870442328299	0.9065002593197266	0.5142006238738228
F1S4P6	-0.9024860860472383	1.1048175582488762	0.5448050290328885	-1.002465587462369	0.5159306777050561	0.2869053927869963
A0A287ATT0	-0.7753702755469253	-0.216783911018672	0.723082593786284	0.2102097032751914	0.169410260977683	0.0243247211478221
A0A287BN36	0.3757372209450067	-1.6224052043619592	-0.6536901365492533	0.0902756316688373	1.1548336918141435	-0.2320992153299148
F1SU33	0.7482289449619361	0.3728883230595602	-0.0577586142133001	0.9186424679501102	-1.506078247825245	0.5365961302913383
A0A5G2QNL3	-0.1659033694389573	-0.3991633149823066	0.2449073574637228	0.8221683555052589	0.4593645015725272	0.2439161624475463
A0A5G2QWE9	1.2804521566675462	-1.1935624347250962	-0.3140645753120255	-0.51532695654308	1.0173794347913114	-0.3099671378690339
A0A5G2QGW0	-0.3516137913604317	-0.7309025009352984	-1.018034919674386	1.275283013440695	-0.8141503441718229	0.1270343526306537
A5GFY4	0.2953589585514105	-0.0256693435607078	0.5212018500155081	-0.068159824241433	0.3312213622894171	-0.2312189195040547
A0A287A9P7	-0.3011047384757344	0.7101736528166762	0.4879449135649573	-0.1559737904893299	1.7995821698280383	-0.8417243474394268
A0A8W4FJS5	0.6391571163186262	0.7297052946698277	0.7103570231011016	-0.7188245696473752	2.3451103899647383	1.2115866155719843
F1SGL6	-0.4314637612328385			0.7558588044640953	-2.126206583659808	
A0A286ZUE2	1.4609014352475935	1.0415251324422643	-1.3906808026854132	-0.2118481534441718	-4.500650333373605	2.119720445442137
A0A286ZY86	-0.4041809973214598	0.7435135810214739	-0.1522708044414628	0.4282576801750704	0.2394496168389871	1.6298268115986023
P54612	0.386625188751183	-0.1980407408584574	-0.186333635387648	-2.053677355104786	0.6328310423227559	-0.4192013660087024
I3LPC6		-0.6136248210173012	-1.5958167562153005			-0.8319032226561751
F1REX8	-0.1865806326592994	-0.6141525326956327	0.3261580071358371	0.7607781039301735	0.0864869897891425	-1.247784486844263
F1SUB1	0.7657368518636276	1.7333063572906235	1.8290347387700767	-0.5360540509588453	0.5039655760289047	1.3216324888298805
A0A286ZT86	0.4533021287979029	-1.2120097948310251	-0.9179959916309782	-1.1495296830400366	-0.6964386537824486	-0.8606498859943381
A0A287AFI4		-0.6546343527221202	-0.7549503157798387			0.4213357534848553
A0A287BQT2	0.614104872425625	0.1406242404426512	-0.825661401203746	-0.4135267655391227	0.9595633645083582	-0.3745243416492702
A0A287BMW6	-1.907939220021292	-0.3690975524072646	-0.9498956907459328	-1.6542073564501596	0.7623909644575958	0.4147362109063143
A0A287B763	0.3573215935916201	0.3526647764594685	0.1527003800009171	1.258636234155042	-0.0688965031978493	0.1287446092443974
A0A480K0P7	-0.6632788297630803	-2.6247334612621604	-1.5073521652119188	-0.5238636906154794	1.2456962450537512	0.9514077153481572
F1RIQ4	1.3829854574476028	-0.1060995946512129	0.5848636245860908	0.129232301355366	-0.4098981409821544	-0.274160132963444
A0A5G2R5U8	-0.3827070617380149	-0.1686359152595856	-0.3821738332210604	-0.5309887301354234	-0.3155706422846419	0.2771154281111161
A0A286ZL32	0.8546454745101781	1.552466196327192	2.2180881745592056	1.79840597901895	0.408924174610214	0.9287363879506426
P60982	1.1748570620330006	-1.593719485524923	-2.6278449106101034	-1.010370596708774	2.119001426665349	-1.511539687619587
Q5G6V9	0.3222260008758494	0.5635333737100227	-1.0197122248498585	-1.820782730793394	1.1308650011403412	0.4266913193122468
P10668	1.6785044023514368	0.4853066380520475	-0.1913449398100767	-0.4033997497346008	-1.0407845468602333	1.2595556450109842
A0A8W4FBI6	-1.4848707570233028	-2.375563392385004	-1.880206343578004	-0.9404777854680252	0.847874496302511	-1.0053730741771865
A0A287AHI7	0.1162113110873992	-0.3951924652587296	-0.1732722831292667	0.5787181716917065	0.7989559397164646	0.8876974104279234
F1RNM7	0.1201735441434045			0.3714614369312983	0.6812780241679778	
A0A286ZT56	-0.0844342486528111	-0.9256170362645668	-1.0085295554420333	0.3931632522157425	0.2302505235371836	-1.7281178147568284
A0A287B267	0.0307080620277318	-0.1279879481483157	0.2953786790360084	-0.8910801123228607	1.058427757153111	0.9539720690708706
Q9GK37	-1.3985253192250222	-0.9292225840354796	0.4438591585124844	0.1066799096944955	0.4827178738070437	0.4123577885915291
A0A287AEG0	-1.8643867221043653	-1.6287056196112577	-2.6344565626324004	-2.700991360125472	-1.2119333895386428	-2.192995984098916
A0A5G2QDQ2	0.55187196998703	0.3405265099220621	0.1418095325566988	1.2825796288346725	-2.3436965213039027	-0.2184721983060604
P37176	0.5330861638372419	-0.7160027180308395	-0.1297648484124305	0.1967320773771724	0.8736432292427045	-0.5618069634697104
F1SQX8	0.7704907128974441	0.7070787057279186	0.097699456072909	1.7358237964167071	3.692131750961432	3.395252651585837
A0A287AMU3	-0.4851996986013184	1.77750853761081	-0.2820423971595066	-2.567011581286199	0.7694861295484546	-0.7967230944089788
A0A287ABH0	0.3608581328849223	0.4487631818079071	0.7342659684659352	0.6429242443686946	1.223531791544828	1.8116121395760147
A0A287B5H5	-3.291744966286552	-2.2987653828731323	-2.9810370747046004	-0.2973499449498242	-1.0394694807140037	-3.027515373368434
A0A286ZWQ9	-0.4909465654408973	0.6923435306388417	-0.9924904870064604	-1.1268608501209838	0.4399492518557909	0.3501094657908414
A0A481BLI9	1.7481994223366792	-0.3745359695871494	3.046974457605925	1.4494852270736998	-2.201900710954281	1.0817864706339562
A0A8W4FGU2	0.4277114360764861	0.1339777384244844	-0.6785591980505851	0.398839984750122	0.1182404856905745	-0.1123173543369471
A0A5G2R9E8	-1.1812232374484355	-2.7946628264067432	-0.6541796005538265	-2.5312353714689846	-0.3950374335404915	-1.0749932698532012
Q52I78	-0.0019156327399542	-0.3390903879062205	-0.1311892208612257	-0.4746879270564978	0.269796944525463	-0.5351189838933937
A0A480V8F1	-1.2367639435012892			-0.2395333762456305	0.8282619709537968	
Q2YGT9	-0.4763245499021607	3.005600815334738	-0.699238114082609	-1.069373441565702	0.6416806210133327	1.2382024601172188
A0A5G2QD22	-0.9090248644406352	-1.0867879086111667	0.727215073799267	2.148065894491645	-0.2473746296093715	-1.581165408187439
A0A287ASY8	-0.3006025734378768			0.3416585915387499	0.3351697963548989	
F1RIY8	-0.3529093690521286	-1.53011376486625	0.3633011471122742	0.4995837809434941	0.0842358080401693	-3.65418501945054
A0A287BFS1	-0.1818304476404071	-1.2574416268287938	-0.9137170920204724	-0.6811210103849611	1.120638864998407	1.7683142580145563
A0A287A0E2	0.6599112281976673	-0.1528891001332698	0.7433726383231863	0.2363895671682488	-0.0595763499081422	-0.446828438818305
Q06AA4	0.4058050719034962	-0.7629590667610127	0.0355836305539851	1.4539504214444547	-0.1561083699573889	-1.6179024122711538
F1RRI4	0.2238486954665078	0.415240924447015	1.086499645957245	0.7257105381702831	0.6415144037412875	-0.2029893105740191
A0A5K1UFA2	0.3255318721525077			-0.2607918539137737	-0.0753754765214456	
A0A480V3Z2	0.3966888973555711	-0.1990202486031761	0.2410764568424136	-0.6750566253190584	0.501281078692244	0.1248918029465595
A0A5G2R7N2	0.0624739712891895	0.3061524999042974	0.1534385693294267	0.0197488597222776	-1.3228215824029874	-0.2627784470786606
A0A286ZVD4	-0.5842306440357442	-1.529685709846062	0.3002095099309109	-0.2544330509071758	0.5476720333970373	-1.0200162646053603
F1RTY6	-0.4658955374116399	-0.3183460882262582	0.5017586992669791	-1.1582725237551432	0.1370258062863477	-0.2724887816735939
A0A480KLG8	-0.846296266985124	-0.122382895325371	-0.528922109499926	-0.5909332149591603	0.3701449176485375	-0.3417617266298446
A0A286ZQ09	-0.0380163286372458	-0.6509628532464096	-0.0456798757294171	-1.5389247620009934	-0.6078345284076285	0.2384058777449209
A0A5G2QD05	1.7768923249406785	-0.3691782735332596	0.0177861362769598	2.801128583251808	-0.8266061103075094	1.051260599788166
A0A8W4FBC4	-0.994148984510514	-0.4349391934268988	0.4128950495537807	0.3011692836958661	-0.3614753808995092	-0.7786005445079875
F2Z4Y1	-0.1343302107201799	-0.1781016878563536	-1.4655693536833547	-2.1413264022176186	-1.775750895441086	-0.4189650210425089
A0A5G2QZA1	0.8795898736562874	-0.0711696676183419	0.0554610298899368	-2.455716315934216	-0.4336701485288179	-0.2336156126793866
A0A8W4F8H5	0.7857925041724496	0.7128229210578902	0.64870430918752	-0.7575503896968184	-0.0632695237639974	1.1051537622798673
A0A286ZVP4		-0.597870579027519	-0.2951473586671559			0.2640609720117157
A0A287A7V3	1.4830043405078794	1.8509839218544903	2.242038375951397	0.7972221645388183	0.8104140234079668	-0.5586410418217626
F1RZH8	1.2894680753379764			0.5678905710351351	0.1300437510526905	
A0A8W4F7N8	0.8886852643990899	1.1858757500588557	-0.0166363602019125	-0.816865043814575	-2.0546466235546674	2.712504559110834
A0A286ZI01	0.3978120924838166	-0.1906691672262461	-0.7783572259272563	0.625890346736694	-1.417274265320772	-0.4019492411403953
A0A287AEM6	-1.951000865481992	-1.1083478636785082	-1.3115961679548014	-0.9959674257102622	-0.0027435421795431	0.3969609652280519
A0A8W4FGM9	0.3787625834853651	-0.6836116980723658	0.7085084532932279	0.9973989453961172	0.2115575797675999	0.3088245993136991
A0A287A2S2	-0.4066562610585243	-3.1561135775959164	-1.69643527915858	-0.4285689380824841	1.5180414038775862	-0.9864330609083808
A0A480P2B4	1.0338085875442338			1.3878282738485437	-1.8084811975652948	
A0A5G2R2M6	0.3022876374430067	-1.508421320700874	-0.7697827533990679	-0.7189148946811039	0.6142445524524213	-0.0661543398096478
Q8WNV7	-0.0161246693572758	1.0705321035045092	-1.1294437071598769	-0.1718760323618333	0.7822738770592309	1.4857079289637458
A0A480UKG6	-1.5059146269955517	-1.0206553417782671	0.3798926968991214	0.9832166912211496	0.5489837295598815	-0.178651075177109
A0A286ZMV3	-0.497642630884321			0.6452936368648212	1.4310802222217114	
I3LUD1		0.6029252851783437	-0.112850543229018			1.349011976997542
I3LSY9	-0.0444034297646071	1.9337229201590544	2.237654528073635	-1.050657118781314	-0.8492675638369156	0.7906272271805165
I3LPL0		0.3248611485285869	0.5339903051438664			-0.7008314687931431
